orgid,siteId,schoolYear,studentId,date,status,transferStatus,strands.0.strandId,strands.0.scores.0.scoreId,strands.0.scores.0.value,strands.0.scores.1.scoreId,strands.0.scores.1.value,strands.0.scores.2.scoreId,strands.0.scores.2.value,strands.0.scores.3.scoreId,strands.0.scores.3.value,strands.0.scores.4.scoreId,strands.0.scores.4.value,strands.0.scores.5.scoreId,strands.0.scores.5.value,strands.1.strandId,strands.1.scores.0.scoreId,strands.1.scores.0.value,strands.1.scores.1.scoreId,strands.1.scores.1.value,strands.1.scores.2.scoreId,strands.1.scores.2.value,strands.1.scores.3.scoreId,strands.1.scores.3.value,strands.1.scores.4.scoreId,strands.1.scores.4.value,strands.1.scores.5.scoreId,strands.1.scores.5.value,strands.1.scores.6.scoreId,strands.1.scores.6.value,strands.1.data.passage_id,strands.1.data.total_words,strands.1.data.errors_per_minute,strands.1.data.correct_per_minute,strands.1.data.accuracy,strands.1.data.number_correct,strands.1.data.number_errors,strands.1.data.assessor_notes,strands.1.data.expression_rating,strands.2.strandId,strands.2.scores.0.scoreId,strands.2.scores.0.value,strands.2.scores.1.scoreId,strands.2.scores.1.value,strands.2.scores.2.scoreId,strands.2.scores.2.value,strands.2.scores.3.scoreId,strands.2.scores.3.value,strands.2.scores.4.scoreId,strands.2.scores.4.value,strands.2.scores.5.scoreId,strands.2.scores.5.value,strands.2.scores.6.scoreId,strands.2.scores.6.value,strands.2.data.passage_id,strands.2.data.total_words,strands.2.data.errors_per_minute,strands.2.data.correct_per_minute,strands.2.data.accuracy,strands.2.data.number_correct,strands.2.data.number_errors,strands.2.data.assessor_notes,strands.2.data.expression_rating,strands.3.strandId,strands.3.scores.0.scoreId,strands.3.scores.0.value,strands.3.scores.1.scoreId,strands.3.scores.1.value,strands.3.scores.2.scoreId,strands.3.scores.2.value,strands.3.scores.3.scoreId,strands.3.scores.3.value,strands.3.scores.4.scoreId,strands.3.scores.4.value,strands.3.scores.5.scoreId,strands.3.scores.5.value,strands.3.scores.6.scoreId,strands.3.scores.6.value,strands.3.data.passage_id,strands.3.data.total_words,strands.3.data.errors_per_minute,strands.3.data.correct_per_minute,strands.3.data.accuracy,strands.3.data.number_correct,strands.3.data.number_errors,strands.3.data.assessor_notes,strands.3.data.expression_rating,type,takenOutsideWindow,allowRetake,benchmarkScheduleId,created.by,created.on,created.date,lastModified.by,lastModified.on,lastModified.date,importRecordId,receivedDate,summaryData.summary_errors_per_minute,summaryData.summary_correct_per_minute,summaryData.summary_accuracy,summaryData.summary_number_correct,summaryData.summary_number_errors,summaryData.summary_assessor_notes,summaryData.passageNumber,rulesEventUpdateProcessed
MN4sihVflLwk0DKzO,bXGuRv5twohEGzhzk,2017,tDcKKxrEWXTjNXDDD,2017-01-08T00:00:00.000-0500,COMPLETE,COMPLETE,overall_strand,overall_strand:summary_number_correct,134,overall_strand:summary_number_errors,4,overall_strand:summary_correct_per_minute,134,overall_strand:summary_errors_per_minute,4,overall_strand:summary_accuracy,96.84,overall_strand:summary_assessor_notes,,passage1,passage1:total_words,138,passage1:errors_per_minute,4,passage1:correct_per_minute,134,passage1:accuracy,97,passage1:number_correct,134,passage1:number_errors,4,passage1:scaled_score,,0f8b88,138,4,134,97,134,4, , ,passage2,passage2:total_words,138,passage2:errors_per_minute,4,passage2:correct_per_minute,134,passage2:accuracy,97,passage2:number_correct,134,passage2:number_errors,4,passage2:scaled_score,,098916,138,4,134,97,134,4, , ,passage3,passage3:total_words,138,passage3:errors_per_minute,4,passage3:correct_per_minute,134,passage3:accuracy,97,passage3:number_correct,134,passage3:number_errors,4,passage3:scaled_score,,08256b,138,4,134,97,134,4, , ,benchmark,FALSE,FALSE,Ljm5zXxjLnqrszgWf,5SrivwHdwcx9NMY4s,1.46186E+12,2016-04-28T11:46:38.331-0500,IMPORTUser,1.46343E+12,2016-05-16T14:03:43.066-0500,vKAAoqS66Yc8bE6rL,2016-05-16T14:03:43.032-0500,4,134,97,134,4,Passage 1 Note: ; Passage 2 Note: ; Passage 3 Note: ,1,TRUE
MN4sihVflLwk0DKzO,bXGuRv5twohEGzhzk,2017,kdXEajc2SkTtF2MSp,2017-01-08T00:00:00.000-0500,COMPLETE,COMPLETE,overall_strand,overall_strand:summary_number_correct,110,overall_strand:summary_number_errors,1,overall_strand:summary_correct_per_minute,110,overall_strand:summary_errors_per_minute,1,overall_strand:summary_accuracy,99.1,overall_strand:summary_assessor_notes,,passage1,passage1:total_words,111,passage1:errors_per_minute,1,passage1:correct_per_minute,110,passage1:accuracy,99,passage1:number_correct,110,passage1:number_errors,1,passage1:scaled_score,,0f8b88,111,1,110,99,110,1, , ,passage2,passage2:total_words,111,passage2:errors_per_minute,1,passage2:correct_per_minute,110,passage2:accuracy,99,passage2:number_correct,110,passage2:number_errors,1,passage2:scaled_score,,098916,111,1,110,99,110,1, , ,passage3,passage3:total_words,111,passage3:errors_per_minute,1,passage3:correct_per_minute,110,passage3:accuracy,99,passage3:number_correct,110,passage3:number_errors,1,passage3:scaled_score,,08256b,111,1,110,99,110,1, , ,benchmark,FALSE,FALSE,Ljm5zXxjLnqrszgWf,5SrivwHdwcx9NMY4s,1.46186E+12,2016-04-28T11:46:38.331-0500,IMPORTUser,1.46343E+12,2016-05-16T14:03:43.066-0500,vKAAoqS66Yc8bE6rL,2016-05-16T14:03:43.032-0500,1,110,99,110,1,Passage 1 Note: ; Passage 2 Note: ; Passage 3 Note: ,1,TRUE
MN4sihVflLwk0DKzO,bXGuRv5twohEGzhzk,2017,hao9zMYRu5iCNHkkF,2017-01-08T00:00:00.000-0500,COMPLETE,COMPLETE,overall_strand,overall_strand:summary_number_correct,72,overall_strand:summary_number_errors,6,overall_strand:summary_correct_per_minute,72,overall_strand:summary_errors_per_minute,6,overall_strand:summary_accuracy,91.93,overall_strand:summary_assessor_notes,,passage1,passage1:total_words,78,passage1:errors_per_minute,6,passage1:correct_per_minute,72,passage1:accuracy,92,passage1:number_correct,72,passage1:number_errors,6,passage1:scaled_score,,0f8b88,78,6,72,92,72,6, , ,passage2,passage2:total_words,78,passage2:errors_per_minute,6,passage2:correct_per_minute,72,passage2:accuracy,92,passage2:number_correct,72,passage2:number_errors,6,passage2:scaled_score,,098916,78,6,72,92,72,6, , ,passage3,passage3:total_words,78,passage3:errors_per_minute,6,passage3:correct_per_minute,72,passage3:accuracy,92,passage3:number_correct,72,passage3:number_errors,6,passage3:scaled_score,,08256b,78,6,72,92,72,6, , ,benchmark,FALSE,FALSE,Ljm5zXxjLnqrszgWf,5SrivwHdwcx9NMY4s,1.46186E+12,2016-04-28T11:46:38.331-0500,IMPORTUser,1.46343E+12,2016-05-16T14:03:43.066-0500,vKAAoqS66Yc8bE6rL,2016-05-16T14:03:43.032-0500,6,72,92,72,6,Passage 1 Note: ; Passage 2 Note: ; Passage 3 Note: ,1,TRUE
MN4sihVflLwk0DKzO,bXGuRv5twohEGzhzk,2017,y54MPs98Xmau8AANM,2017-01-08T00:00:00.000-0500,COMPLETE,COMPLETE,overall_strand,overall_strand:summary_number_correct,37,overall_strand:summary_number_errors,10,overall_strand:summary_correct_per_minute,37,overall_strand:summary_errors_per_minute,10,overall_strand:summary_accuracy,78.94,overall_strand:summary_assessor_notes,,passage1,passage1:total_words,47,passage1:errors_per_minute,10,passage1:correct_per_minute,37,passage1:accuracy,79,passage1:number_correct,37,passage1:number_errors,10,passage1:scaled_score,,0f8b88,47,10,37,79,37,10, , ,passage2,passage2:total_words,47,passage2:errors_per_minute,10,passage2:correct_per_minute,37,passage2:accuracy,79,passage2:number_correct,37,passage2:number_errors,10,passage2:scaled_score,,098916,47,10,37,79,37,10, , ,passage3,passage3:total_words,47,passage3:errors_per_minute,10,passage3:correct_per_minute,37,passage3:accuracy,79,passage3:number_correct,37,passage3:number_errors,10,passage3:scaled_score,,08256b,47,10,37,79,37,10, , ,benchmark,FALSE,FALSE,Ljm5zXxjLnqrszgWf,5SrivwHdwcx9NMY4s,1.46186E+12,2016-04-28T11:46:38.331-0500,IMPORTUser,1.46343E+12,2016-05-16T14:03:43.066-0500,vKAAoqS66Yc8bE6rL,2016-05-16T14:03:43.032-0500,10,37,79,37,10,Passage 1 Note: ; Passage 2 Note: ; Passage 3 Note: ,1,TRUE
MN4sihVflLwk0DKzO,bXGuRv5twohEGzhzk,2017,RnCzsrvgPq6hjuuRc,2017-01-08T00:00:00.000-0500,COMPLETE,COMPLETE,overall_strand,overall_strand:summary_number_correct,180,overall_strand:summary_number_errors,4,overall_strand:summary_correct_per_minute,180,overall_strand:summary_errors_per_minute,4,overall_strand:summary_accuracy,97.83,overall_strand:summary_assessor_notes,,passage1,passage1:total_words,184,passage1:errors_per_minute,4,passage1:correct_per_minute,180,passage1:accuracy,98,passage1:number_correct,180,passage1:number_errors,4,passage1:scaled_score,,0f8b88,184,4,180,98,180,4, , ,passage2,passage2:total_words,184,passage2:errors_per_minute,4,passage2:correct_per_minute,180,passage2:accuracy,98,passage2:number_correct,180,passage2:number_errors,4,passage2:scaled_score,,098916,184,4,180,98,180,4, , ,passage3,passage3:total_words,184,passage3:errors_per_minute,4,passage3:correct_per_minute,180,passage3:accuracy,98,passage3:number_correct,180,passage3:number_errors,4,passage3:scaled_score,,08256b,184,4,180,98,180,4, , ,benchmark,FALSE,FALSE,3NjWptjgnqDsD7CH5,5SrivwHdwcx9NMY4s,1.46186E+12,2016-04-28T11:46:38.331-0500,IMPORTUser,1.46343E+12,2016-05-16T14:03:43.066-0500,vKAAoqS66Yc8bE6rL,2016-05-16T14:03:43.032-0500,4,180,98,180,4,Passage 1 Note: ; Passage 2 Note: ; Passage 3 Note: ,1,TRUE
MN4sihVflLwk0DKzO,bXGuRv5twohEGzhzk,2017,d8TN5YpDvdjF5tqEL,2017-01-08T00:00:00.000-0500,COMPLETE,COMPLETE,overall_strand,overall_strand:summary_number_correct,192,overall_strand:summary_number_errors,1,overall_strand:summary_correct_per_minute,192,overall_strand:summary_errors_per_minute,1,overall_strand:summary_accuracy,99.48,overall_strand:summary_assessor_notes,,passage1,passage1:total_words,193,passage1:errors_per_minute,1,passage1:correct_per_minute,192,passage1:accuracy,99,passage1:number_correct,192,passage1:number_errors,1,passage1:scaled_score,,0f8b88,193,1,192,99,192,1, , ,passage2,passage2:total_words,193,passage2:errors_per_minute,1,passage2:correct_per_minute,192,passage2:accuracy,99,passage2:number_correct,192,passage2:number_errors,1,passage2:scaled_score,,098916,193,1,192,99,192,1, , ,passage3,passage3:total_words,193,passage3:errors_per_minute,1,passage3:correct_per_minute,192,passage3:accuracy,99,passage3:number_correct,192,passage3:number_errors,1,passage3:scaled_score,,08256b,193,1,192,99,192,1, , ,benchmark,FALSE,FALSE,3NjWptjgnqDsD7CH5,5SrivwHdwcx9NMY4s,1.46186E+12,2016-04-28T11:46:38.331-0500,IMPORTUser,1.46343E+12,2016-05-16T14:03:43.066-0500,vKAAoqS66Yc8bE6rL,2016-05-16T14:03:43.032-0500,1,192,99,192,1,Passage 1 Note: ; Passage 2 Note: ; Passage 3 Note: ,1,TRUE
MN4sihVflLwk0DKzO,bXGuRv5twohEGzhzk,2017,nL2hBXQsG7SJHhuFG,2017-01-08T00:00:00.000-0500,COMPLETE,COMPLETE,overall_strand,overall_strand:summary_number_correct,166,overall_strand:summary_number_errors,0,overall_strand:summary_correct_per_minute,166,overall_strand:summary_errors_per_minute,0,overall_strand:summary_accuracy,100,overall_strand:summary_assessor_notes,,passage1,passage1:total_words,166,passage1:errors_per_minute,0,passage1:correct_per_minute,166,passage1:accuracy,100,passage1:number_correct,166,passage1:number_errors,0,passage1:scaled_score,,0f8b88,166,0,166,100,166,0, , ,passage2,passage2:total_words,166,passage2:errors_per_minute,0,passage2:correct_per_minute,166,passage2:accuracy,100,passage2:number_correct,166,passage2:number_errors,0,passage2:scaled_score,,098916,166,0,166,100,166,0, , ,passage3,passage3:total_words,166,passage3:errors_per_minute,0,passage3:correct_per_minute,166,passage3:accuracy,100,passage3:number_correct,166,passage3:number_errors,0,passage3:scaled_score,,08256b,166,0,166,100,166,0, , ,benchmark,FALSE,FALSE,3NjWptjgnqDsD7CH5,5SrivwHdwcx9NMY4s,1.46186E+12,2016-04-28T11:46:38.331-0500,IMPORTUser,1.46343E+12,2016-05-16T14:03:43.066-0500,vKAAoqS66Yc8bE6rL,2016-05-16T14:03:43.032-0500,0,166,100,166,0,Passage 1 Note: ; Passage 2 Note: ; Passage 3 Note: ,1,TRUE
MN4sihVflLwk0DKzO,bXGuRv5twohEGzhzk,2017,pGLtzMxQ6dkv5DzcJ,2017-01-08T00:00:00.000-0500,COMPLETE,COMPLETE,overall_strand,overall_strand:summary_number_correct,181,overall_strand:summary_number_errors,0,overall_strand:summary_correct_per_minute,181,overall_strand:summary_errors_per_minute,0,overall_strand:summary_accuracy,100,overall_strand:summary_assessor_notes,,passage1,passage1:total_words,181,passage1:errors_per_minute,0,passage1:correct_per_minute,181,passage1:accuracy,100,passage1:number_correct,181,passage1:number_errors,0,passage1:scaled_score,,0f8b88,181,0,181,100,181,0, , ,passage2,passage2:total_words,181,passage2:errors_per_minute,0,passage2:correct_per_minute,181,passage2:accuracy,100,passage2:number_correct,181,passage2:number_errors,0,passage2:scaled_score,,098916,181,0,181,100,181,0, , ,passage3,passage3:total_words,181,passage3:errors_per_minute,0,passage3:correct_per_minute,181,passage3:accuracy,100,passage3:number_correct,181,passage3:number_errors,0,passage3:scaled_score,,08256b,181,0,181,100,181,0, , ,benchmark,FALSE,FALSE,3NjWptjgnqDsD7CH5,5SrivwHdwcx9NMY4s,1.46186E+12,2016-04-28T11:46:38.331-0500,IMPORTUser,1.46343E+12,2016-05-16T14:03:43.066-0500,vKAAoqS66Yc8bE6rL,2016-05-16T14:03:43.032-0500,0,181,100,181,0,Passage 1 Note: ; Passage 2 Note: ; Passage 3 Note: ,1,TRUE
MN4sihVflLwk0DKzO,bXGuRv5twohEGzhzk,2017,PEXdBRNDoQTzmJTKx,2017-01-08T00:00:00.000-0500,COMPLETE,COMPLETE,overall_strand,overall_strand:summary_number_correct,146,overall_strand:summary_number_errors,0,overall_strand:summary_correct_per_minute,146,overall_strand:summary_errors_per_minute,0,overall_strand:summary_accuracy,100,overall_strand:summary_assessor_notes,,passage1,passage1:total_words,146,passage1:errors_per_minute,0,passage1:correct_per_minute,146,passage1:accuracy,100,passage1:number_correct,146,passage1:number_errors,0,passage1:scaled_score,,0f8b88,146,0,146,100,146,0, , ,passage2,passage2:total_words,146,passage2:errors_per_minute,0,passage2:correct_per_minute,146,passage2:accuracy,100,passage2:number_correct,146,passage2:number_errors,0,passage2:scaled_score,,098916,146,0,146,100,146,0, , ,passage3,passage3:total_words,146,passage3:errors_per_minute,0,passage3:correct_per_minute,146,passage3:accuracy,100,passage3:number_correct,146,passage3:number_errors,0,passage3:scaled_score,,08256b,146,0,146,100,146,0, , ,benchmark,FALSE,FALSE,3NjWptjgnqDsD7CH5,5SrivwHdwcx9NMY4s,1.46186E+12,2016-04-28T11:46:38.331-0500,IMPORTUser,1.46343E+12,2016-05-16T14:03:43.066-0500,vKAAoqS66Yc8bE6rL,2016-05-16T14:03:43.032-0500,0,146,100,146,0,Passage 1 Note: ; Passage 2 Note: ; Passage 3 Note: ,1,TRUE
MN4sihVflLwk0DKzO,bXGuRv5twohEGzhzk,2017,edKQ9fukitaAZvnew,2017-01-08T00:00:00.000-0500,COMPLETE,COMPLETE,overall_strand,overall_strand:summary_number_correct,144,overall_strand:summary_number_errors,3,overall_strand:summary_correct_per_minute,144,overall_strand:summary_errors_per_minute,3,overall_strand:summary_accuracy,97.79,overall_strand:summary_assessor_notes,,passage1,passage1:total_words,147,passage1:errors_per_minute,3,passage1:correct_per_minute,144,passage1:accuracy,98,passage1:number_correct,144,passage1:number_errors,3,passage1:scaled_score,,0f8b88,147,3,144,98,144,3, , ,passage2,passage2:total_words,147,passage2:errors_per_minute,3,passage2:correct_per_minute,144,passage2:accuracy,98,passage2:number_correct,144,passage2:number_errors,3,passage2:scaled_score,,098916,147,3,144,98,144,3, , ,passage3,passage3:total_words,147,passage3:errors_per_minute,3,passage3:correct_per_minute,144,passage3:accuracy,98,passage3:number_correct,144,passage3:number_errors,3,passage3:scaled_score,,08256b,147,3,144,98,144,3, , ,benchmark,FALSE,FALSE,3NjWptjgnqDsD7CH5,5SrivwHdwcx9NMY4s,1.46186E+12,2016-04-28T11:46:38.331-0500,IMPORTUser,1.46343E+12,2016-05-16T14:03:43.066-0500,vKAAoqS66Yc8bE6rL,2016-05-16T14:03:43.032-0500,3,144,98,144,3,Passage 1 Note: ; Passage 2 Note: ; Passage 3 Note: ,1,TRUE
MN4sihVflLwk0DKzO,bXGuRv5twohEGzhzk,2017,BjnJf6Wc8NN9BP9YN,2017-01-08T00:00:00.000-0500,COMPLETE,COMPLETE,overall_strand,overall_strand:summary_number_correct,146,overall_strand:summary_number_errors,0,overall_strand:summary_correct_per_minute,146,overall_strand:summary_errors_per_minute,0,overall_strand:summary_accuracy,100,overall_strand:summary_assessor_notes,,passage1,passage1:total_words,146,passage1:errors_per_minute,0,passage1:correct_per_minute,146,passage1:accuracy,100,passage1:number_correct,146,passage1:number_errors,0,passage1:scaled_score,,0f8b88,146,0,146,100,146,0, , ,passage2,passage2:total_words,146,passage2:errors_per_minute,0,passage2:correct_per_minute,146,passage2:accuracy,100,passage2:number_correct,146,passage2:number_errors,0,passage2:scaled_score,,098916,146,0,146,100,146,0, , ,passage3,passage3:total_words,146,passage3:errors_per_minute,0,passage3:correct_per_minute,146,passage3:accuracy,100,passage3:number_correct,146,passage3:number_errors,0,passage3:scaled_score,,08256b,146,0,146,100,146,0, , ,benchmark,FALSE,FALSE,3NjWptjgnqDsD7CH5,5SrivwHdwcx9NMY4s,1.46186E+12,2016-04-28T11:46:38.331-0500,IMPORTUser,1.46343E+12,2016-05-16T14:03:43.066-0500,vKAAoqS66Yc8bE6rL,2016-05-16T14:03:43.032-0500,0,146,100,146,0,Passage 1 Note: ; Passage 2 Note: ; Passage 3 Note: ,1,TRUE
MN4sihVflLwk0DKzO,bXGuRv5twohEGzhzk,2017,fHexXgDyahuH68pm4,2017-01-08T00:00:00.000-0500,COMPLETE,COMPLETE,overall_strand,overall_strand:summary_number_correct,87,overall_strand:summary_number_errors,2,overall_strand:summary_correct_per_minute,87,overall_strand:summary_errors_per_minute,2,overall_strand:summary_accuracy,97.75,overall_strand:summary_assessor_notes,,passage1,passage1:total_words,89,passage1:errors_per_minute,2,passage1:correct_per_minute,87,passage1:accuracy,98,passage1:number_correct,87,passage1:number_errors,2,passage1:scaled_score,,0f8b88,89,2,87,98,87,2, , ,passage2,passage2:total_words,89,passage2:errors_per_minute,2,passage2:correct_per_minute,87,passage2:accuracy,98,passage2:number_correct,87,passage2:number_errors,2,passage2:scaled_score,,098916,89,2,87,98,87,2, , ,passage3,passage3:total_words,89,passage3:errors_per_minute,2,passage3:correct_per_minute,87,passage3:accuracy,98,passage3:number_correct,87,passage3:number_errors,2,passage3:scaled_score,,08256b,89,2,87,98,87,2, , ,benchmark,FALSE,FALSE,3NjWptjgnqDsD7CH5,5SrivwHdwcx9NMY4s,1.46186E+12,2016-04-28T11:46:38.331-0500,IMPORTUser,1.46343E+12,2016-05-16T14:03:43.066-0500,vKAAoqS66Yc8bE6rL,2016-05-16T14:03:43.032-0500,2,87,98,87,2,Passage 1 Note: ; Passage 2 Note: ; Passage 3 Note: ,1,TRUE
MN4sihVflLwk0DKzO,bXGuRv5twohEGzhzk,2017,NEzZhn8PXpBZ7Y22s,2017-01-08T00:00:00.000-0500,COMPLETE,COMPLETE,overall_strand,overall_strand:summary_number_correct,75,overall_strand:summary_number_errors,3,overall_strand:summary_correct_per_minute,75,overall_strand:summary_errors_per_minute,3,overall_strand:summary_accuracy,96.15,overall_strand:summary_assessor_notes,,passage1,passage1:total_words,78,passage1:errors_per_minute,3,passage1:correct_per_minute,75,passage1:accuracy,96,passage1:number_correct,75,passage1:number_errors,3,passage1:scaled_score,,0f8b88,78,3,75,96,75,3, , ,passage2,passage2:total_words,78,passage2:errors_per_minute,3,passage2:correct_per_minute,75,passage2:accuracy,96,passage2:number_correct,75,passage2:number_errors,3,passage2:scaled_score,,098916,78,3,75,96,75,3, , ,passage3,passage3:total_words,78,passage3:errors_per_minute,3,passage3:correct_per_minute,75,passage3:accuracy,96,passage3:number_correct,75,passage3:number_errors,3,passage3:scaled_score,,08256b,78,3,75,96,75,3, , ,benchmark,FALSE,FALSE,3NjWptjgnqDsD7CH5,5SrivwHdwcx9NMY4s,1.46186E+12,2016-04-28T11:46:38.331-0500,IMPORTUser,1.46343E+12,2016-05-16T14:03:43.066-0500,vKAAoqS66Yc8bE6rL,2016-05-16T14:03:43.032-0500,3,75,96,75,3,Passage 1 Note: ; Passage 2 Note: ; Passage 3 Note: ,1,TRUE
